# matchedfilter ACCURACY table -- false dismissal, measured
#
# commit  bb35f23
# trials  24000 injected per cell
#
# A property of the ALGORITHM, not of any machine.
#
# KEY: n, taps, snr, in-band fraction f, effective bandwidth B_eff, coarse
# margin. BAND IS NOT IN THE KEY. Measured at n=8192, f=0.99, B_eff=16, the
# dismissal across bands 256, 512, 1024 and 2048 is 1.64, 1.88, 1.77 and
# 1.75e-2 -- a 1.14x spread inside the error bars, across band/B_eff from 16
# to 128. A candidate band enters only through the (f, B_eff) at its own
# edge, which selection computes from the reference.
#
# B_eff is sampled ABSOLUTELY, not as a fraction of the band. The previous
# grid did the latter, which tied it to the variable that does not matter
# and left a floor near band/10 -- so it never reached the values real
# references have. The FIR-search reference sits at B_eff 1.1 at every band.
#
# The margin dominates: 90x across 0.97 to 1.00, against 1.6x for 16x of n
# and 1.14x across every band. It gets the finest ladder.
#
# Rates below about 3/trials are not resolved and read as 0.0; that is a
# resolution floor, not a demonstration of safety.
#
# ACC2 n K snr f beff margin dismissal
# n=4096's ACC2 rows were re-measured with the oversample REMOVED.
# Every OTHER length still carries rows measured with the odd coarse
# half present, so they describe an algorithm this code no longer
# runs and must be regenerated before they can be trusted.

# LEGACY rows on the OLD key, for lengths the re-keyed grid
# does not cover yet.
# ACC n band U K snr f beff coarse_margin dismissal
ACC2 16384 4 6.50 0.9500 128.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9500 128.00 0.980 1.4200e-04
ACC2 16384 4 6.50 0.9500 128.00 1.000 5.6798e-04
ACC2 16384 4 6.50 0.9800 2.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 2.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 2.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 2.00 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9800 2.00 1.000 3.6765e-03
ACC2 16384 4 6.50 0.9800 4.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 4.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 4.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 4.00 0.980 6.2858e-05
ACC2 16384 4 6.50 0.9800 4.00 1.000 1.6972e-03
ACC2 16384 4 6.50 0.9800 8.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 8.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 8.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 8.00 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9800 8.00 1.000 8.4012e-04
ACC2 16384 4 6.50 0.9800 16.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 16.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 16.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 16.00 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9800 16.00 1.000 3.9526e-04
ACC2 16384 4 6.50 0.9800 32.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 32.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 32.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 32.00 0.980 6.7083e-05
ACC2 16384 4 6.50 0.9800 32.00 1.000 4.0250e-04
ACC2 16384 4 6.50 0.9800 64.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 64.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 64.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 64.00 0.980 1.3820e-04
ACC2 16384 4 6.50 0.9800 64.00 1.000 7.6009e-04
ACC2 16384 4 6.50 0.9800 128.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9800 128.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9800 128.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9800 128.00 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9800 128.00 1.000 9.2284e-04
ACC2 16384 4 6.50 0.9950 2.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 2.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 2.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 2.00 0.980 6.5811e-05
ACC2 16384 4 6.50 0.9950 2.00 1.000 2.2178e-02
ACC2 16384 4 6.50 0.9950 4.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 4.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 4.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 4.00 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9950 4.00 1.000 1.3275e-02
ACC2 16384 4 6.50 0.9950 8.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 8.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 8.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 8.00 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9950 8.00 1.000 7.0116e-03
ACC2 16384 4 6.50 0.9950 16.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 16.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 16.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 16.00 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9950 16.00 1.000 4.6732e-03
ACC2 16384 4 6.50 0.9950 32.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 32.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 32.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 32.00 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9950 32.00 1.000 2.7915e-03
ACC2 16384 4 6.50 0.9950 64.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 64.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 64.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 64.00 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9950 64.00 1.000 0.0000e+00
ACC2 16384 4 6.50 0.9950 128.00 0.900 0.0000e+00
ACC2 16384 4 6.50 0.9950 128.00 0.930 0.0000e+00
ACC2 16384 4 6.50 0.9950 128.00 0.960 0.0000e+00
ACC2 16384 4 6.50 0.9950 128.00 0.980 0.0000e+00
ACC2 16384 4 6.50 0.9950 128.00 1.000 3.6138e-04
ACC2 16384 8 5.00 0.8000 2.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.8000 2.00 0.930 5.2102e-05
ACC2 16384 8 5.00 0.8000 2.00 0.960 2.6051e-04
ACC2 16384 8 5.00 0.8000 2.00 0.980 6.2523e-04
ACC2 16384 8 5.00 0.8000 2.00 1.000 1.3026e-03
ACC2 16384 8 5.00 0.8000 4.00 0.900 5.4262e-05
ACC2 16384 8 5.00 0.8000 4.00 0.930 1.0852e-04
ACC2 16384 8 5.00 0.8000 4.00 0.960 2.7131e-04
ACC2 16384 8 5.00 0.8000 4.00 0.980 3.7984e-04
ACC2 16384 8 5.00 0.8000 4.00 1.000 8.1393e-04
ACC2 16384 8 5.00 0.8000 8.00 0.900 5.6757e-05
ACC2 16384 8 5.00 0.8000 8.00 0.930 1.1351e-04
ACC2 16384 8 5.00 0.8000 8.00 0.960 3.4054e-04
ACC2 16384 8 5.00 0.8000 8.00 0.980 5.6757e-04
ACC2 16384 8 5.00 0.8000 8.00 1.000 1.0784e-03
ACC2 16384 8 5.00 0.8000 16.00 0.900 1.1835e-04
ACC2 16384 8 5.00 0.8000 16.00 0.930 1.1835e-04
ACC2 16384 8 5.00 0.8000 16.00 0.960 2.3670e-04
ACC2 16384 8 5.00 0.8000 16.00 0.980 2.9588e-04
ACC2 16384 8 5.00 0.8000 16.00 1.000 4.7340e-04
ACC2 16384 8 5.00 0.8000 32.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.8000 32.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.8000 32.00 0.960 1.8473e-04
ACC2 16384 8 5.00 0.8000 32.00 0.980 3.6946e-04
ACC2 16384 8 5.00 0.8000 32.00 1.000 8.6207e-04
ACC2 16384 8 5.00 0.8000 64.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.8000 64.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.8000 64.00 0.960 6.4111e-05
ACC2 16384 8 5.00 0.8000 64.00 0.980 3.8466e-04
ACC2 16384 8 5.00 0.8000 64.00 1.000 1.0258e-03
ACC2 16384 8 5.00 0.8000 128.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.8000 128.00 0.930 1.3318e-04
ACC2 16384 8 5.00 0.8000 128.00 0.960 3.3296e-04
ACC2 16384 8 5.00 0.8000 128.00 0.980 7.9909e-04
ACC2 16384 8 5.00 0.8000 128.00 1.000 1.5316e-03
ACC2 16384 8 5.00 0.9000 2.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 2.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9000 2.00 0.960 1.0549e-04
ACC2 16384 8 5.00 0.9000 2.00 0.980 3.6920e-04
ACC2 16384 8 5.00 0.9000 2.00 1.000 1.0021e-03
ACC2 16384 8 5.00 0.9000 4.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 4.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9000 4.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9000 4.00 0.980 2.7226e-04
ACC2 16384 8 5.00 0.9000 4.00 1.000 5.9897e-04
ACC2 16384 8 5.00 0.9000 8.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 8.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9000 8.00 0.960 5.6574e-05
ACC2 16384 8 5.00 0.9000 8.00 0.980 1.1315e-04
ACC2 16384 8 5.00 0.9000 8.00 1.000 3.9602e-04
ACC2 16384 8 5.00 0.9000 16.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 16.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9000 16.00 0.960 1.1741e-04
ACC2 16384 8 5.00 0.9000 16.00 0.980 2.3482e-04
ACC2 16384 8 5.00 0.9000 16.00 1.000 4.1094e-04
ACC2 16384 8 5.00 0.9000 32.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 32.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9000 32.00 0.960 6.0775e-05
ACC2 16384 8 5.00 0.9000 32.00 0.980 1.2155e-04
ACC2 16384 8 5.00 0.9000 32.00 1.000 4.8620e-04
ACC2 16384 8 5.00 0.9000 64.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 64.00 0.930 6.3283e-05
ACC2 16384 8 5.00 0.9000 64.00 0.960 1.8985e-04
ACC2 16384 8 5.00 0.9000 64.00 0.980 3.1642e-04
ACC2 16384 8 5.00 0.9000 64.00 1.000 1.1391e-03
ACC2 16384 8 5.00 0.9000 128.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9000 128.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9000 128.00 0.960 6.5746e-05
ACC2 16384 8 5.00 0.9000 128.00 0.980 4.6022e-04
ACC2 16384 8 5.00 0.9000 128.00 1.000 9.8619e-04
ACC2 16384 8 5.00 0.9500 2.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 2.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9500 2.00 0.960 4.9213e-04
ACC2 16384 8 5.00 0.9500 2.00 0.980 1.8045e-03
ACC2 16384 8 5.00 0.9500 2.00 1.000 9.1317e-03
ACC2 16384 8 5.00 0.9500 4.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 4.00 0.930 5.6044e-05
ACC2 16384 8 5.00 0.9500 4.00 0.960 2.2418e-04
ACC2 16384 8 5.00 0.9500 4.00 0.980 1.1769e-03
ACC2 16384 8 5.00 0.9500 4.00 1.000 5.4923e-03
ACC2 16384 8 5.00 0.9500 8.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 8.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9500 8.00 0.960 1.1608e-04
ACC2 16384 8 5.00 0.9500 8.00 0.980 1.1608e-03
ACC2 16384 8 5.00 0.9500 8.00 1.000 2.9601e-03
ACC2 16384 8 5.00 0.9500 16.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 16.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9500 16.00 0.960 5.9701e-05
ACC2 16384 8 5.00 0.9500 16.00 0.980 3.5821e-04
ACC2 16384 8 5.00 0.9500 16.00 1.000 1.5522e-03
ACC2 16384 8 5.00 0.9500 32.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 32.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9500 32.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9500 32.00 0.980 3.0741e-04
ACC2 16384 8 5.00 0.9500 32.00 1.000 9.8371e-04
ACC2 16384 8 5.00 0.9500 64.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 64.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9500 64.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9500 64.00 0.980 1.9072e-04
ACC2 16384 8 5.00 0.9500 64.00 1.000 8.9002e-04
ACC2 16384 8 5.00 0.9500 128.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9500 128.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9500 128.00 0.960 6.5915e-05
ACC2 16384 8 5.00 0.9500 128.00 0.980 1.3183e-04
ACC2 16384 8 5.00 0.9500 128.00 1.000 3.2958e-04
ACC2 16384 8 5.00 0.9800 2.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 2.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 2.00 0.960 5.8143e-05
ACC2 16384 8 5.00 0.9800 2.00 0.980 4.0700e-04
ACC2 16384 8 5.00 0.9800 2.00 1.000 5.2329e-03
ACC2 16384 8 5.00 0.9800 4.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 4.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 4.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9800 4.00 0.980 2.3701e-04
ACC2 16384 8 5.00 0.9800 4.00 1.000 3.3774e-03
ACC2 16384 8 5.00 0.9800 8.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 8.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 8.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9800 8.00 0.980 6.0976e-05
ACC2 16384 8 5.00 0.9800 8.00 1.000 1.4024e-03
ACC2 16384 8 5.00 0.9800 16.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 16.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 16.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9800 16.00 0.980 0.0000e+00
ACC2 16384 8 5.00 0.9800 16.00 1.000 8.6849e-04
ACC2 16384 8 5.00 0.9800 32.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 32.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 32.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9800 32.00 0.980 1.2690e-04
ACC2 16384 8 5.00 0.9800 32.00 1.000 6.9797e-04
ACC2 16384 8 5.00 0.9800 64.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 64.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 64.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9800 64.00 0.980 1.9497e-04
ACC2 16384 8 5.00 0.9800 64.00 1.000 9.0986e-04
ACC2 16384 8 5.00 0.9800 128.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9800 128.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9800 128.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9800 128.00 0.980 1.3390e-04
ACC2 16384 8 5.00 0.9800 128.00 1.000 1.0043e-03
ACC2 16384 8 5.00 0.9950 2.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 2.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 2.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9950 2.00 0.980 1.2587e-04
ACC2 16384 8 5.00 0.9950 2.00 1.000 7.8666e-03
ACC2 16384 8 5.00 0.9950 4.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 4.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 4.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9950 4.00 0.980 0.0000e+00
ACC2 16384 8 5.00 0.9950 4.00 1.000 3.7199e-03
ACC2 16384 8 5.00 0.9950 8.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 8.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 8.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9950 8.00 0.980 6.5206e-05
ACC2 16384 8 5.00 0.9950 8.00 1.000 1.6302e-03
ACC2 16384 8 5.00 0.9950 16.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 16.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 16.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9950 16.00 0.980 6.5885e-05
ACC2 16384 8 5.00 0.9950 16.00 1.000 1.4495e-03
ACC2 16384 8 5.00 0.9950 32.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 32.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 32.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9950 32.00 0.980 0.0000e+00
ACC2 16384 8 5.00 0.9950 32.00 1.000 6.6476e-04
ACC2 16384 8 5.00 0.9950 64.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 64.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 64.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9950 64.00 0.980 0.0000e+00
ACC2 16384 8 5.00 0.9950 64.00 1.000 6.7568e-05
ACC2 16384 8 5.00 0.9950 128.00 0.900 0.0000e+00
ACC2 16384 8 5.00 0.9950 128.00 0.930 0.0000e+00
ACC2 16384 8 5.00 0.9950 128.00 0.960 0.0000e+00
ACC2 16384 8 5.00 0.9950 128.00 0.980 0.0000e+00
ACC2 16384 8 5.00 0.9950 128.00 1.000 2.7510e-04
ACC2 16384 8 5.50 0.8000 2.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.8000 2.00 0.930 5.5179e-05
ACC2 16384 8 5.50 0.8000 2.00 0.960 2.2071e-04
ACC2 16384 8 5.50 0.8000 2.00 0.980 3.8625e-04
ACC2 16384 8 5.50 0.8000 2.00 1.000 8.8286e-04
ACC2 16384 8 5.50 0.8000 4.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.8000 4.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.8000 4.00 0.960 1.1503e-04
ACC2 16384 8 5.50 0.8000 4.00 0.980 4.6011e-04
ACC2 16384 8 5.50 0.8000 4.00 1.000 6.3266e-04
ACC2 16384 8 5.50 0.8000 8.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.8000 8.00 0.930 6.0339e-05
ACC2 16384 8 5.50 0.8000 8.00 0.960 1.8102e-04
ACC2 16384 8 5.50 0.8000 8.00 0.980 4.8271e-04
ACC2 16384 8 5.50 0.8000 8.00 1.000 9.0509e-04
ACC2 16384 8 5.50 0.8000 16.00 0.900 6.2743e-05
ACC2 16384 8 5.50 0.8000 16.00 0.930 6.2743e-05
ACC2 16384 8 5.50 0.8000 16.00 0.960 1.2549e-04
ACC2 16384 8 5.50 0.8000 16.00 0.980 2.5097e-04
ACC2 16384 8 5.50 0.8000 16.00 1.000 5.0195e-04
ACC2 16384 8 5.50 0.8000 32.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.8000 32.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.8000 32.00 0.960 1.2979e-04
ACC2 16384 8 5.50 0.8000 32.00 0.980 2.5957e-04
ACC2 16384 8 5.50 0.8000 32.00 1.000 8.4361e-04
ACC2 16384 8 5.50 0.8000 64.00 0.900 1.3503e-04
ACC2 16384 8 5.50 0.8000 64.00 0.930 3.3759e-04
ACC2 16384 8 5.50 0.8000 64.00 0.960 3.3759e-04
ACC2 16384 8 5.50 0.8000 64.00 0.980 6.7517e-04
ACC2 16384 8 5.50 0.8000 64.00 1.000 1.0803e-03
ACC2 16384 8 5.50 0.8000 128.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.8000 128.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.8000 128.00 0.960 2.0893e-04
ACC2 16384 8 5.50 0.8000 128.00 0.980 4.8750e-04
ACC2 16384 8 5.50 0.8000 128.00 1.000 9.7500e-04
ACC2 16384 8 5.50 0.9000 2.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 2.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9000 2.00 0.960 5.4603e-05
ACC2 16384 8 5.50 0.9000 2.00 0.980 2.1841e-04
ACC2 16384 8 5.50 0.9000 2.00 1.000 8.1905e-04
ACC2 16384 8 5.50 0.9000 4.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 4.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9000 4.00 0.960 0.0000e+00
ACC2 16384 8 5.50 0.9000 4.00 0.980 2.2618e-04
ACC2 16384 8 5.50 0.9000 4.00 1.000 5.0891e-04
ACC2 16384 8 5.50 0.9000 8.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 8.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9000 8.00 0.960 0.0000e+00
ACC2 16384 8 5.50 0.9000 8.00 0.980 1.1797e-04
ACC2 16384 8 5.50 0.9000 8.00 1.000 2.3595e-04
ACC2 16384 8 5.50 0.9000 16.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 16.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9000 16.00 0.960 6.1043e-05
ACC2 16384 8 5.50 0.9000 16.00 0.980 1.2209e-04
ACC2 16384 8 5.50 0.9000 16.00 1.000 2.4417e-04
ACC2 16384 8 5.50 0.9000 32.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 32.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9000 32.00 0.960 6.3163e-05
ACC2 16384 8 5.50 0.9000 32.00 0.980 1.2633e-04
ACC2 16384 8 5.50 0.9000 32.00 1.000 4.4214e-04
ACC2 16384 8 5.50 0.9000 64.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 64.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9000 64.00 0.960 1.3134e-04
ACC2 16384 8 5.50 0.9000 64.00 0.980 3.2834e-04
ACC2 16384 8 5.50 0.9000 64.00 1.000 9.1936e-04
ACC2 16384 8 5.50 0.9000 128.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9000 128.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9000 128.00 0.960 1.3661e-04
ACC2 16384 8 5.50 0.9000 128.00 0.980 6.1475e-04
ACC2 16384 8 5.50 0.9000 128.00 1.000 1.2978e-03
ACC2 16384 8 5.50 0.9500 2.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9500 2.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9500 2.00 0.960 2.2449e-04
ACC2 16384 8 5.50 0.9500 2.00 0.980 1.4592e-03
ACC2 16384 8 5.50 0.9500 2.00 1.000 6.6225e-03
ACC2 16384 8 5.50 0.9500 4.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9500 4.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9500 4.00 0.960 1.1541e-04
ACC2 16384 8 5.50 0.9500 4.00 0.980 9.2325e-04
ACC2 16384 8 5.50 0.9500 4.00 1.000 4.3278e-03
ACC2 16384 8 5.50 0.9500 8.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9500 8.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9500 8.00 0.960 5.9748e-05
ACC2 16384 8 5.50 0.9500 8.00 0.980 6.5723e-04
ACC2 16384 8 5.50 0.9500 8.00 1.000 2.2704e-03
ACC2 16384 8 5.50 0.9500 16.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9500 16.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9500 16.00 0.960 0.0000e+00
ACC2 16384 8 5.50 0.9500 16.00 0.980 2.4626e-04
ACC2 16384 8 5.50 0.9500 16.00 1.000 1.1082e-03
ACC2 16384 8 5.50 0.9500 32.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9500 32.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9500 32.00 0.960 0.0000e+00
ACC2 16384 8 5.50 0.9500 32.00 0.980 3.1664e-04
ACC2 16384 8 5.50 0.9500 32.00 1.000 1.2032e-03
ACC2 16384 8 5.50 0.9500 64.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9500 64.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9500 64.00 0.960 6.5522e-05
ACC2 16384 8 5.50 0.9500 64.00 0.980 1.9657e-04
ACC2 16384 8 5.50 0.9500 64.00 1.000 9.1731e-04
ACC2 16384 8 5.50 0.9500 128.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9500 128.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9500 128.00 0.960 6.8078e-05
ACC2 16384 8 5.50 0.9500 128.00 0.980 6.8078e-05
ACC2 16384 8 5.50 0.9500 128.00 1.000 6.8078e-04
ACC2 16384 8 5.50 0.9800 2.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9800 2.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9800 2.00 0.960 5.9228e-05
ACC2 16384 8 5.50 0.9800 2.00 0.980 3.5537e-04
ACC2 16384 8 5.50 0.9800 2.00 1.000 7.0481e-03
ACC2 16384 8 5.50 0.9800 4.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9800 4.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9800 4.00 0.960 0.0000e+00
ACC2 16384 8 5.50 0.9800 4.00 0.980 6.0547e-05
ACC2 16384 8 5.50 0.9800 4.00 1.000 3.1485e-03
ACC2 16384 8 5.50 0.9800 8.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9800 8.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9800 8.00 0.960 0.0000e+00
ACC2 16384 8 5.50 0.9800 8.00 0.980 0.0000e+00
ACC2 16384 8 5.50 0.9800 8.00 1.000 1.8107e-03
ACC2 16384 8 5.50 0.9800 16.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9800 16.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9800 16.00 0.960 0.0000e+00
ACC2 16384 8 5.50 0.9800 16.00 0.980 6.3569e-05
ACC2 16384 8 5.50 0.9800 16.00 1.000 9.5353e-04
ACC2 16384 8 5.50 0.9800 32.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9800 32.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9800 32.00 0.960 0.0000e+00
ACC2 16384 8 5.50 0.9800 32.00 0.980 6.4918e-05
ACC2 16384 8 5.50 0.9800 32.00 1.000 5.8426e-04
ACC2 16384 8 5.50 0.9800 64.00 0.900 0.0000e+00
ACC2 16384 8 5.50 0.9800 64.00 0.930 0.0000e+00
ACC2 16384 8 5.50 0.9800 64.00 0.960 0.0000e+00
